poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
42	4	17	26	27	ao	0	O-CTH	bosWC-5		O-CTH	bosWC-29	TRUE	compl
42	4	17	27	27	an	-1	O-CTH	bosWC-29		NA	bosWC-29	TRUE	taway
43	5	17	28	29	ao	0	O-PU	nykRM-82		O-CTH	nykRM-6	TRUE	compl
43	5	17	29	30	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-4	TRUE	compl
43	5	17	30	31	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-2	TRUE	compl
43	5	17	31	32	ao	0	O-CTH	nykRM-2		D-D	bosWC-29	TRUE	defd
44	6	17	33	34	ao	0	O-PU	bosWC-10		O-CTH	bosWC-8	TRUE	compl
44	6	17	34	35	ao	0	O-CTH	bosWC-8		O-TO	bosWC-	TRUE	nopass
44	6	17	36	37	ao	0	O-PU	bosWC-13		O-CTH	bosWC-17	TRUE	compl
44	6	17	37	38	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-1	TRUE	compl
44	6	17	38	39	ao	0	O-CTH	bosWC-1		O-TD	bosWC-17	TRUE	drop
45	7	17	40	41	ao	0	O-PU	nykRM-47		O-CTH	nykRM-15	TRUE	compl
45	7	17	41	42	ao	0	O-CTH	nykRM-15		O-TD	nykRM-8	TRUE	drop
46	8	17	43	44	ao	0	O-PU	bosWC-13		O-CTH	bosWC-1	TRUE	compl
46	8	17	44	45	ao	0	O-CTH	bosWC-1		D-D	nykRM-9	TRUE	defd
47	9	17	46	47	ao	0	O-PU	nykRM-47		O-CTH	nykRM-10	TRUE	compl
47	9	17	47	48	ao	0	O-CTH	nykRM-10		O-CTH	nykRM-47	TRUE	compl
47	9	17	48	49	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-10	TRUE	compl
47	9	17	49	50	aa	0	O-CTH	nykRM-10		O-PU	nykRM-38	FALSE	nopass
47	9	17	50	52	ao	1	O-PU	nykRM-38	D-F	O-CTH	nykRM-10	TRUE	compl
47	9	17	52	53	ao	0	O-CTH	nykRM-10		O-G	nykRM-45	TRUE	compl
48	1	18	2	3	ao	0	O-PU	bosWC-10		O-CTH	bosWC-21	TRUE	compl
48	1	18	3	4	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-11	TRUE	compl
48	1	18	4	5	ao	0	O-CTH	bosWC-11		O-G	bosWC-29	TRUE	compl
49	1	19	2	3	ao	0	O-PU	nykRM-19		O-CTH	nykRM-6	TRUE	compl
49	1	19	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-19	TRUE	compl
49	1	19	4	5	ao	0	O-CTH	nykRM-19		O-TD	nykRM-82	TRUE	drop
50	2	19	6	7	ao	0	O-PU	bosWC-11		O-CTH	bosWC-10	TRUE	compl
50	2	19	7	8	ao	0	O-CTH	bosWC-10		O-TD	bosWC-11	TRUE	drop
51	3	19	9	10	ao	0	O-PU	nykRM-19		O-CTH	nykRM-6	TRUE	compl
51	3	19	10	11	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-19	TRUE	compl
51	3	19	11	12	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-26	TRUE	compl
51	3	19	12	13	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-81	TRUE	compl
51	3	19	13	14	ao	0	O-CTH	nykRM-81		O-CTH	nykRM-19	TRUE	compl
51	3	19	14	16	ao	1	O-CTH	nykRM-19	D-F	O-CTH	nykRM-33	TRUE	compl
51	3	19	16	17	ao	0	O-CTH	nykRM-33		O-CTH	nykRM-6	TRUE	compl
51	3	19	17	18	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-4	TRUE	compl
51	3	19	18	19	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-82	TRUE	compl
51	3	19	19	19	an	-1	O-CTH	nykRM-82		NA	nykRM-82	TRUE	taway
52	4	19	20	21	ao	0	O-PU	bosWC-10		O-CTH	bosWC-14	TRUE	compl
52	4	19	21	22	ao	0	O-CTH	bosWC-14		O-CTH	bosWC-11	TRUE	compl
52	4	19	22	23	ao	0	O-CTH	bosWC-11		O-CTH	bosWC-25	TRUE	compl
52	4	19	23	24	ao	0	O-CTH	bosWC-25		O-CTH	bosWC-6	TRUE	compl
52	4	19	24	25	ao	0	O-CTH	bosWC-6		O-TD	bosWC-28	TRUE	drop
53	5	19	26	27	ao	0	O-PU	nykRM-6		O-CTH	nykRM-81	TRUE	compl
53	5	19	27	28	ao	0	O-CTH	nykRM-81		O-G	nykRM-82	TRUE	compl
54	1	20	2	3	ao	0	O-PU	bosWC-4		O-CTH	bosWC-7	TRUE	compl
54	1	20	3	4	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-4	TRUE	compl
54	1	20	4	5	ao	0	O-CTH	bosWC-4		O-CTH	bosWC-7	TRUE	compl
54	1	20	5	6	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-4	TRUE	compl
54	1	20	6	7	ao	0	O-CTH	bosWC-4		O-CTH	bosWC-7	TRUE	compl
54	1	20	7	8	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-17	TRUE	compl
54	1	20	8	9	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-21	TRUE	compl
54	1	20	9	10	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-7	TRUE	compl
54	1	20	10	11	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-1	TRUE	compl
54	1	20	11	12	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-13	TRUE	compl
54	1	20	12	13	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-4	TRUE	compl
54	1	20	13	14	ao	0	O-CTH	bosWC-4		O-TD	bosWC-7	TRUE	drop
55	2	20	15	16	ao	0	O-PU	nykRM-15		O-CTH	nykRM-47	TRUE	compl
55	2	20	16	17	ao	0	O-CTH	nykRM-47		D-D	bosWC-17	TRUE	defd
56	3	20	18	19	ao	0	O-PU	bosWC-7		O-CTH	bosWC-4	TRUE	compl
56	3	20	19	20	ao	0	O-CTH	bosWC-4		O-CTH	bosWC-13	TRUE	compl
56	3	20	20	21	ao	0	O-CTH	bosWC-13		O-G	bosWC-17	TRUE	compl
57	1	21	2	3	ao	0	O-PU	nykRM-6		O-CTH	nykRM-19	TRUE	compl
57	1	21	3	4	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-4	TRUE	compl
57	1	21	4	5	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-6	TRUE	compl
57	1	21	5	6	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-4	TRUE	compl
57	1	21	6	7	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-82	TRUE	compl
57	1	21	7	8	ao	0	O-CTH	nykRM-82		O-CTH	nykRM-4	TRUE	compl
57	1	21	8	9	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-19	TRUE	compl
57	1	21	9	10	ao	0	O-CTH	nykRM-19		D-D	bosWC-10	TRUE	defd
58	2	21	13	14	ao	0	O-PU	bosWC-13		O-CTH	bosWC-8	TRUE	compl
58	2	21	14	15	ao	0	O-CTH	bosWC-8		O-CTH	bosWC-13	TRUE	compl
58	2	21	15	16	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-37	TRUE	compl
58	2	21	16	17	ao	0	O-CTH	bosWC-37		O-CTH	bosWC-13	TRUE	compl
58	2	21	17	18	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-6	TRUE	compl
58	2	21	18	19	ao	0	O-CTH	bosWC-6		O-CTH	bosWC-37	TRUE	compl
58	2	21	19	20	ao	0	O-CTH	bosWC-37		O-CTH	bosWC-8	TRUE	compl
58	2	21	20	21	ao	0	O-CTH	bosWC-8		O-G	bosWC-11	TRUE	compl
59	1	22	2	3	ao	0	O-PU	nykRM-45		O-CTH	nykRM-47	TRUE	compl
59	1	22	3	4	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-10	TRUE	compl
59	1	22	4	5	ao	0	O-CTH	nykRM-10		O-CTH	nykRM-38	TRUE	compl
